ticker,industry,Rank_in_Industry,Score_industry,Score_global,ROA,DE,BV,PB,EPS,Market_Cap
SAC,Vận tải,53,0.308213516203274,0.17098670522705825,0.077394787,0.256074893,48138121890.0,1.043248013,1155.47716,50625000000.0
GSP,Vận tải,54,0.3073530036574077,0.1707221981133407,0.059486147,0.984351549,853000000000.0,0.851068213,1491.003117,725808287500.0
PVP,Vận tải,55,0.30560193665723717,0.17018394950747653,0.064996451,0.720441181,1850000000000.0,0.865099726,1997.063074,1550351657400.0
VTO,Vận tải,56,0.3015538344245693,0.1689396308246866,0.068593857,0.380802266,1170000000000.0,0.795111218,1387.761259,930446658900.0
VFR,Vận tải,57,0.29882707199959946,0.16810146982135557,0.069169047,0.198718605,313000000000.0,0.488866426,1729.971705,153000000000.0
HNB,Vận tải,58,0.2976592838451431,0.16774251134288523,0.069153713,0.231923633,112000000000.0,1.051404554,1004.734047,117800000000.0
VMS,Vận tải,59,0.2963918711842144,0.16735292996322756,0.064235014,0.578326405,152000000000.0,2.284914339,1708.281553,360000000000.0
STG,Vận tải,60,0.2960779219944628,0.1672564272516354,0.066781454,0.271830579,2400000000000.0,1.703175392,2074.527,4367361718650.0
VIP,Vận tải,61,0.29565620624032013,0.16712679890690835,0.066779815,0.085198578,1280000000000.0,0.667616592,1356.867113,849039668400.0
PJT,Vận tải,62,0.2933483001680014,0.16641738731627817,0.06488475,0.360759946,326000000000.0,0.7252846,1156.483125,233649351150.0
GIC,Vận tải,63,0.2908625628798196,0.1656533133946189,0.061847953,0.08333645,242000000000.0,0.730107638,1339.845278,180588000000.0
DS3,Vận tải,64,0.2862236468861769,0.16422738847795038,0.056446344,0.708378048,91532871416.0,0.792656921,827.2627305,71487191000.0
PQN,Vận tải,65,0.2845568562681858,0.16371504501746953,0.028169177,4.715068975,176000000000.0,0.68296581,942.8805119,120000000000.0
VSC,Vận tải,66,0.28119850651737033,0.162682744670764,0.055744965,0.592104853,4900000000000.0,1.510138868,1160.720167,7693310939100.0
NAP,Vận tải,67,0.2749487390567248,0.16076167104974312,0.053706243,0.297962415,243000000000.0,0.930867155,786.3003681,247447800000.0
DXP,Vận tải,68,0.27432133839635586,0.16056881861706696,0.053403755,0.168246113,862000000000.0,0.757508063,897.7292574,659011463000.0
CCR,Vận tải,69,0.27406511493601976,0.16049005982582587,0.053327585,0.122007671,281000000000.0,1.083120501,685.003282,318523621000.0
SHC,Vận tải,70,0.27360356856779994,0.16034818821885036,0.052160958,0.162072742,80717913729.0,0.597970856,1135.316314,47405050000.0
VIN,Vận tải,71,0.27357602619882404,0.16033972215689954,0.049117347,0.043397906,572000000000.0,0.803128765,1148.608914,446250000000.0
TAB,Vận tải,72,0.26592963472897685,0.15798934975645104,0.043587266,0.257865042,76650298538.0,1.526412842,646.5381674,117000000000.0
RAT,Vận tải,73,0.2635347528542863,0.1572532032639776,0.012488548,4.67798987,77994370507.0,1.343899374,933.9273316,104816585700.0
PSN,Vận tải,74,0.2511445181088544,0.15344465306149593,0.038369013,0.799707804,538000000000.0,0.63966223,928.389819,344000000000.0
CMP,Vận tải,75,0.24228401453060536,0.1507210829766376,0.036862591,0.925469421,360000000000.0,0.719888346,788.7644577,259243320000.0
SGP,Vận tải,76,0.24065016284139965,0.1502188643900169,0.027489264,1.001457663,2880000000000.0,2.075347982,731.690949,6034629411900.0
WTC,Vận tải,77,0.24012639628850047,0.15005786734257737,0.02524858,1.151646853,225000000000.0,0.793909426,697.9706538,178500000000.0
VSA,Vận tải,78,0.23955831853794365,0.14988324977669903,0.035506948,0.801734267,343000000000.0,0.827073221,1554.73431,283339368600.0
PRC,Vận tải,79,0.23888704794539337,0.14967691246318526,0.037398257,0.479898054,35689270232.0,1.077021955,637.2066346,38748112500.0
DDH,Vận tải,80,0.23627886279961963,0.14887520012527264,0.025569636,0.728745712,38302070386.0,0.592135093,470.3004706,22680000000.0
PTS,Vận tải,81,0.23467184904083896,0.14838123106801557,0.016951681,1.312199868,97493134824.0,0.605384165,686.2983317,59020800000.0
VFC,Vận tải,82,0.23464245236004216,0.14837219502173385,0.023980452,0.476610548,716000000000.0,3.933186857,745.4338231,2815200000000.0
TMS,Vận tải,83,0.2341455220469218,0.14821944698398165,0.020265137,0.627405945,5160000000000.0,1.342351125,1004.853204,6943266114000.0
HTV,Vận tải,84,0.23235407586614476,0.14766878649572504,0.023381342,0.198755955,331000000000.0,0.474629869,708.6411965,156592800000.0
ASG,Vận tải,85,0.22954330291274744,0.14680480206599192,0.016351676,0.60973258,2030000000000.0,0.755068301,589.1372526,1534260906100.0
PSP,Vận tải,86,0.22812004424792598,0.14636731624046403,0.015668771,0.162610789,458000000000.0,1.657663772,208.7980439,760000000000.0
VSE,Vận tải,87,0.22795244972077383,0.14631580049573165,0.014249483,0.371153651,89594326565.0,0.887796449,195.8672579,80435250000.0
MHC,Vận tải,88,0.22762083768182248,0.14621386852074958,0.012541942,0.700065022,554000000000.0,0.87473081,271.7883131,473891866200.0
CIA,Vận tải,89,0.22659525934354302,0.14589862295291597,0.012980041,0.057630491,330000000000.0,0.520987738,242.4210705,171683435600.0
TJC,Vận tải,90,0.22529963823798538,0.1455003707708312,0.012086902,0.014229406,176000000000.0,0.729033518,250.5474369,128140000000.0
VGP,Vận tải,91,0.22142916055429665,0.1443106508931389,0.003541274,19.40540054,235000000000.0,0.980399865,2063.761175,232475783600.0
DL1,Vận tải,92,0.21950517230799022,0.14371924919853063,0.010266661,0.874199169,1370000000000.0,0.395086253,248.3837715,552427688800.0
CCT,Vận tải,93,0.2187479492910666,0.1434864915523939,0.010105317,0.349235148,268000000000.0,1.223846459,128.1175094,327520000000.0
HCT,Vận tải,94,0.2041394149364449,0.1389960732820889,0.00514408,0.083829564,38657386181.0,0.563332397,106.8876906,21776958000.0
PSC,Vận tải,95,0.20362458768766767,0.13883782402669878,0.004472821,0.948479236,114000000000.0,0.633423768,137.5887588,74880000000.0
VMT,Vận tải,96,0.20015141512553403,0.1377702290749853,0.001910283,1.746098424,58416928714.0,2.05041163,49.88929703,119778750000.0
TRV,Vận tải,97,0.19952384559169917,0.1375773247334401,0.000588612,2.392332627,685000000000.0,2.70064142,10.49901625,1851239374000.0
VNT,Vận tải,98,0.19952384559169917,0.1375773247334401,0.000339136,2.099922721,217000000000.0,2.087528954,13.64775508,452556368700.0
PAP,Vận tải,99,0.1979610916390509,0.1370969603977295,-0.002430649,1.899622821,2460000000000.0,2.531797149,-74.60529122,6032000000000.0
CAG,Vận tải,100,0.19777182795704135,0.13703878391849,-0.004466503,0.034190396,143000000000.0,0.693748102,-47.94008471,96600000000.0
VTX,Vận tải,101,0.0,0.07624704341586001,-0.472730538,1.605373296,84995540582.0,1.825921388,-4991.525101,155195175400.0
BMP,Xây dựng và Vật liệu,1,1.0,0.41162157393383164,0.309565157,0.18462321,2700000000000.0,5.293375578,12102.9853,14301105868600.0
CTR,Xây dựng và Vật liệu,2,0.8142424927112737,0.3382287995554581,0.075739044,2.810196687,1870000000000.0,6.29254322,4705.311381,11735991185400.0
ADP,Xây dựng và Vật liệu,3,0.6696973699380003,0.2811190345826537,0.240057953,0.304827464,272000000000.0,1.945612968,3702.887953,529916550000.0
ICN,Xây dựng và Vật liệu,4,0.6060618850699981,0.2559766602498822,0.180365854,2.276720717,410000000000.0,2.825549585,7927.386371,1171977050900.0
SBM,Xây dựng và Vật liệu,5,0.5839656038669214,0.24724642153916424,0.226549204,0.065276432,625000000000.0,2.522678743,3348.350831,1576573355000.0
NAV,Xây dựng và Vật liệu,6,0.5778073413561556,0.2448132925765059,0.162382467,0.056887798,112000000000.0,1.241109266,2392.236455,139600000000.0
BOT,Xây dựng và Vật liệu,7,0.5723790119957488,0.24266856013572974,0.136038083,3.516602288,404000000000.0,0.249482806,4186.78495,100719560000.0
L40,Xây dựng và Vật liệu,8,0.5634734382221415,0.23914996874087208,0.231217011,0.705208115,108000000000.0,8.699030831,3943.1705,934200000000.0
VLB,Xây dựng và Vật liệu,9,0.5514634794679901,0.2344048351201514,0.218305263,0.519402884,657000000000.0,3.470062712,4645.538864,2275697600000.0
HBC,Xây dựng và Vật liệu,10,0.507564328165978,0.21706028439950228,0.062482326,7.817299527,1750000000000.0,1.251469537,2773.403455,2187443601000.0
HPP,Xây dựng và Vật liệu,11,0.5019654465359726,0.214848166772388,0.077278531,1.439643304,566000000000.0,1.131822576,13325.90846,624559806000.0
VCS,Xây dựng và Vật liệu,12,0.4983053489029667,0.21340206252765084,0.124806817,0.26564584,5110000000000.0,1.355873253,5044.513685,7040000000000.0
LAI,Xây dựng và Vật liệu,13,0.49386790704962635,0.21164882965155954,0.107845336,2.87048646,343000000000.0,1.190250673,5225.342404,396719550500.0
L18,Xây dựng và Vật liệu,14,0.4871077470308832,0.20897789103777772,0.044400515,5.457321848,784000000000.0,1.603939885,4915.696295,1271566245400.0
CCV,Xây dựng và Vật liệu,15,0.48312506889448725,0.20740433526524113,0.049763577,5.254539199,44875544757.0,2.60721069,7759.685752,117000000000.0
DSH,Xây dựng và Vật liệu,16,0.4679960995293644,0.20142688083339444,0.076248449,2.012783817,231000000000.0,1.89532558,1515.043738,430500000000.0
DVW,Xây dựng và Vật liệu,17,0.4663390505434595,0.20077218092849422,0.149215286,0.222426271,54754919004.0,1.379035918,4259.084781,75509000000.00002
LHC,Xây dựng và Vật liệu,18,0.4641056429524983,0.19988976179071163,0.097722776,0.603621761,746000000000.0,2.190315951,8120.575959,1635840000000.0
NTP,Xây dựng và Vật liệu,19,0.462127572996224,0.19910822652936777,0.114680319,0.74964997,3670000000000.0,3.069603437,4301.141064,11391145452000.0
ACE,Xây dựng và Vật liệu,20,0.4595692182200925,0.19809742078802775,0.082560775,1.583523958,71576759939.0,1.854079084,5004.345136,125387099100.0
NNC,Xây dựng và Vật liệu,21,0.4583473321940185,0.19761465372931422,0.128851793,0.154182216,421000000000.0,3.124156018,2856.165568,1330544000000.0
BCE,Xây dựng và Vật liệu,22,0.4568375592612178,0.19701814257971426,0.104580816,0.84851241,386000000000.0,0.984306664,2130.952214,379750000000.0
SJE,Xây dựng và Vật liệu,23,0.4540623210047258,0.19592164619484215,0.063695162,1.948095056,906000000000.0,0.794618264,4253.651374,728000000000.0
NAC,Xây dựng và Vật liệu,24,0.45244062638474475,0.19528091479673024,0.057200875,3.275412479,38983398798.0,0.094540243,3362.848738,3685500000.0
THG,Xây dựng và Vật liệu,25,0.450214200552443,0.19440125415116435,0.066184272,1.983247886,731000000000.0,1.966552083,4638.53308,1438201703400.0
CLH,Xây dựng và Vật liệu,26,0.4499133276022505,0.1942823792756757,0.123920777,0.558300479,200000000000.0,1.288062203,3223.272,255600000000.0
LBM,Xây dựng và Vật liệu,27,0.44706843201487145,0.19315836128565173,0.101500036,0.327803684,613000000000.0,2.375177763,2065.405513,1454000000000.0
TED,Xây dựng và Vật liệu,28,0.4436231697362827,0.1917971384700711,0.066979276,2.609326698,359000000000.0,2.575046325,6947.256256,925000000000.0
SNZ,Xây dựng và Vật liệu,29,0.43594263511688003,0.1887625599345671,0.076733357,0.934419521,10900000000000.0,1.138834696,4301.184915,12424500000000.0
DLG,Xây dựng và Vật liệu,30,0.4357128251605711,0.18867176204155345,0.056120164,4.783380262,752000000000.0,1.023079199,815.3133432,769225980400.0
XLV,Xây dựng và Vật liệu,31,0.4312683882169523,0.18691576540592397,0.062735053,1.727730346,57162448225.0,0.682266089,3260.628121,39000000000.0
TVH,Xây dựng và Vật liệu,32,0.4311538430290428,0.18687050861251045,0.061270755,3.567420518,94517497349.0,3.156008235,6606.05787,298298000000.0
DHA,Xây dựng và Vật liệu,33,0.4300284437287099,0.18642586345043619,0.109909744,0.101215492,427000000000.0,2.392540477,3419.762214,1022108349600.0
EIC,Xây dựng và Vật liệu,34,0.4298527434371933,0.18635644428110243,0.119116807,0.084097895,391000000000.0,2.251766337,1376.351825,942602626500.0
GMX,Xây dựng và Vật liệu,35,0.42977572104310263,0.18632601274014296,0.103233236,0.367629609,117000000000.0,1.164204086,1831.200358,138322664100.0
VMK,Xây dựng và Vật liệu,36,0.4284911632618336,0.18581848407660356,0.066199993,0.859141628,48693510623.0,10.55883779,757.648302,514146880000.0
CIG,Xây dựng và Vật liệu,37,0.4199688501624908,0.1824513189395858,0.055416284,3.70396106,209000000000.0,2.17490691,1066.720026,454255528300.0
HAM,Xây dựng và Vật liệu,38,0.41841658870103743,0.18183802057614676,0.045278683,2.768459403,286000000000.0,1.603256122,5055.316258,467445958500.0
SJM,Xây dựng và Vật liệu,39,0.4168426201658419,0.18121614574982967,0.072179381,1.208481865,14628268993.0,2.666070744,466.3692688,39000000000.0
DC4,Xây dựng và Vật liệu,40,0.41455678150377956,0.18031301110058323,0.049739348,2.001426108,806000000000.0,1.230536385,1225.334501,992180610400.0
S55,Xây dựng và Vật liệu,41,0.4129879233280427,0.17969315537682745,0.066876066,1.205807482,945000000000.0,0.589442295,13939.66142,557000000000.0
VSI,Xây dựng và Vật liệu,42,0.4122268534577453,0.17939245673970533,0.050216,1.720918753,195000000000.0,1.696471431,2013.49776,330000000000.0
DPG,Xây dựng và Vật liệu,43,0.41006648879411933,0.178538896855926,0.047377217,1.456843779,2610000000000.0,1.485438475,3016.846055,3880762732000.0
VGC,Xây dựng và Vật liệu,44,0.4098092357524132,0.17843725620234666,0.04783496,1.494465969,9950000000000.0,2.018093107,2648.864933,20444760000000.0
HCC,Xây dựng và Vật liệu,45,0.4094248614269683,0.17828538994102586,0.086503448,0.699537379,85416589706.0,2.289456658,1926.428815,189038994000.0
ALV,Xây dựng và Vật liệu,46,0.40740617945290425,0.1774878088751156,0.091802096,0.373905495,97580723391.0,0.66040706,1279.595061,63481162800.0
HTI,Xây dựng và Vật liệu,47,0.4073453608670482,0.17746377945732844,0.042314143,1.987472877,505000000000.0,1.159545075,2556.49371,607513020000.0
HSP,Xây dựng và Vật liệu,48,0.4069841635597366,0.17732107043378195,0.090781617,0.163698512,197000000000.0,0.886889893,1727.176376,174392747000.0
CID,Xây dựng và Vật liệu,49,0.4046815474101909,0.1764113070007438,0.094322264,0.111385905,14425171500.0,0.765079292,1397.567601,10928200000.0
NHA,Xây dựng và Vật liệu,50,0.40316996995774856,0.1758140828855962,0.078688603,0.551648741,516000000000.0,1.41251393,1296.59328,748312318600.0
CMD,Xây dựng và Vật liệu,51,0.40143170956653823,0.1751272963617833,0.087568637,0.456228172,235000000000.0,1.371459643,1999.095054,324000000000.0
SDN,Xây dựng và Vật liệu,52,0.4011535722639939,0.1750174043386302,0.080945075,0.633403008,66935567748.0,1.179452698,2914.584173,78947336000.0
HUB,Xây dựng và Vật liệu,53,0.3998350151627301,0.17449644254682684,0.074088569,0.56365355,615000000000.0,0.738088411,2354.369447,453643170000.0
CCM,Xây dựng và Vật liệu,54,0.39814766218975556,0.17382976953936818,0.070664046,0.490944789,511000000000.0,0.473125224,8684.574939,241796100000.0
SCL,Xây dựng và Vật liệu,55,0.3967637787205533,0.17328299730548344,0.042593844,1.297629143,271000000000.0,2.208617006,819.743695,628712775000.0
SIV,Xây dựng và Vật liệu,56,0.39321571265767175,0.1718811567239995,0.078032363,0.363611847,232000000000.0,0.643306453,7112.398388,136488613200.0
LGC,Xây dựng và Vật liệu,57,0.37960596741601194,0.1665039476063312,0.033739373,3.127386075,5680000000000.0,2.27622212,3731.876786,12939948788000.0
HMR,Xây dựng và Vật liệu,58,0.3787565172499263,0.16616832992231317,0.066065614,0.176604659,77612401766.0,0.853302278,1074.942269,66788083600.0
UMC,Xây dựng và Vật liệu,59,0.37787774098682175,0.16582112550000763,0.06557216,0.242204052,27494282787.0,0.582741802,1216.061428,16022067900.0
SJG,Xây dựng và Vật liệu,60,0.37772703908634214,0.16576158319271828,0.0384446,1.442444553,9110000000000.0,0.97669461,1903.559535,8765973684000.0
CNN,Xây dựng và Vật liệu,61,0.37714379089292366,0.1655311418840953,0.022763596,5.318015695,149000000000.0,3.90868999,2428.478594,580800000000.0
VC6,Xây dựng và Vật liệu,62,0.3759465016580857,0.165058093015381,0.024022705,5.254297065,161000000000.0,1.566758413,2224.77633,265601486500.0
TA9,Xây dựng và Vật liệu,63,0.37590274841118554,0.16504080611147634,0.013856078,10.83398919,165000000000.0,0.91049816,2179.10314,154005358800.0
SCG,Xây dựng và Vật liệu,64,0.3746883857792551,0.16456101154511055,0.023327855,5.253246506,1360000000000.0,3.976339725,2333.210837,5397500000000.0
LIC,Xây dựng và Vật liệu,65,0.37411742900419903,0.16433542657477407,0.015888538,8.423025807,490000000000.0,4.757802702,815.0188681,2322000000000.0
DC1,Xây dựng và Vật liệu,66,0.373226720456029,0.1639835077077152,0.032653484,3.200255105,55325211785.0,0.602475666,1684.602371,33332093800.0
H11,Xây dựng và Vật liệu,67,0.3706726663706234,0.16297440116889314,0.013892439,5.634078141,13975157575.0,0.705394551,1215.094159,9858000000.0
MVC,Xây dựng và Vật liệu,68,0.37064160132400004,0.16296212737177365,0.05635262,0.253472482,1220000000000.0,1.333677086,863.3081352,1630000000000.0
TLT,Xây dựng và Vật liệu,69,0.3697710476996453,0.16261817171329668,0.037073593,2.637112022,92848318120.0,1.701371476,1791.144579,157969480000.0
CII,Xây dựng và Vật liệu,70,0.3694013561945043,0.16247210663295383,0.016836724,3.009375456,9160000000000.0,1.28379607,988.5442958,11758467914800.0
DKG,Xây dựng và Vật liệu,71,0.3693828582727758,0.162464798105747,0.052974335,0.7313768,169000000000.0,0.73322016,1075.7743,123625000000.0
XMD,Xây dựng và Vật liệu,72,0.3684804352621314,0.16210825085562092,0.040225841,0.882286119,42486025452.0,0.536647045,804.2237248,22800000000.0
BAX,Xây dựng và Vật liệu,73,0.3678697941189555,0.16186698659501905,0.036694337,2.442016835,210000000000.0,1.305378146,3241.309538,274700000000.0
PTO,Xây dựng và Vật liệu,74,0.36779838971016754,0.16183877471954605,0.045793966,0.76206283,18595617245.0,1.226095359,1250.428901,22800000000.0
E29,Xây dựng và Vật liệu,75,0.36708427652295733,0.16155662866367723,0.012742934,6.589304831,55863566254.0,0.778682832,1080.513251,43500000000.0
CRC,Xây dựng và Vật liệu,76,0.3659846780108879,0.16112217739071916,0.054398531,0.480757226,820000000000.0,0.763634663,966.2307826,626543303840.0
DIH,Xây dựng và Vật liệu,77,0.36567375080591,0.1609993300800715,0.021456746,4.196632273,120000000000.0,0.621216278,1938.504353,75835804000.0
PCC,Xây dựng và Vật liệu,78,0.3655121078487506,0.16093546496227454,0.020749867,3.957328186,257000000000.0,1.031884128,2302.735446,265650000000.0
PXS,Xây dựng và Vật liệu,79,0.36448567138385585,0.16052992000755753,0.011873307,5.61664001,127000000000.0,1.421649662,165.7821891,180000000000.0
TV3,Xây dựng và Vật liệu,80,0.3644151823752309,0.16050206980660642,0.04424257,0.717083841,155000000000.0,0.9780723,1234.974556,156083769200.0
HC3,Xây dựng và Vật liệu,81,0.36400427959932197,0.16033972215689954,0.049418295,0.056847125,696000000000.0,0.802406386,1757.394711,558514359000.0
GND,Xây dựng và Vật liệu,82,0.3636104603341064,0.16018412420072703,0.047705869,0.269811127,345000000000.0,0.678981853,2319.669556,234000000000.0
YBC,Xây dựng và Vật liệu,83,0.36351496891292806,0.1601463955488308,0.010545301,8.958708826,138000000000.0,0.840320662,1224.737549,115640000000.0
PDB,Xây dựng và Vật liệu,84,0.36341390964200415,0.1601064670400022,0.045862802,0.546923699,134000000000.0,1.90836467,1063.246948,257498450900.0
PTC,Xây dựng và Vật liệu,85,0.3633905761800691,0.1600972479912958,0.047773876,0.071494881,378000000000.0,0.555304817,599.1871571,210320679240.0
QNT,Xây dựng và Vật liệu,86,0.36336509314735166,0.1600871796473672,0.05142501,0.085944523,34191321386.0,1.111966384,592.6146356,38019600000.0
SC5,Xây dựng và Vật liệu,87,0.36154793266852026,0.15936921970605036,0.017293873,4.57539839,384000000000.0,0.616423162,2471.418587,236755890000.0
CC1,Xây dựng và Vật liệu,88,0.3609936350923297,0.1591502167836834,0.013718397,2.66490917,4560000000000.0,2.702472066,576.7227319,12534042150000.0
HVH,Xây dựng và Vật liệu,89,0.36050661476087587,0.15895779509464494,0.044040883,0.258620676,551000000000.0,1.025390412,702.7566705,567535808700.0
HFB,Xây dựng và Vật liệu,90,0.3603101642117476,0.1588801775004001,0.014587109,3.810786616,101000000000.0,0.908053755,780.5399314,91910000000.0
VIH,Xây dựng và Vật liệu,91,0.3603101642117476,0.1588801775004001,0.015157585,3.425796615,79189833440.0,1.591113335,948.6431616,126000000000.0
GTS,Xây dựng và Vật liệu,92,0.35994963917914946,0.1587377340925323,0.037670519,2.20000437,335000000000.0,0.909395463,1418.34921,304947474800.0
HU4,Xây dựng và Vật liệu,93,0.3591714201860085,0.1584302598385212,0.019748991,2.45052635,204000000000.0,0.847064617,925.1487451,177000000000.0
LM8,Xây dựng và Vật liệu,94,0.35912659892331755,0.15841255096167398,0.013821372,2.911320894,303000000000.0,0.461468629,1745.495348,138952493600.0
V12,Xây dựng và Vật liệu,95,0.35865944326870286,0.15822797780466324,0.014412158,2.881317804,162000000000.0,0.811326617,779.0959148,131486800000.0
HHV,Xây dựng và Vật liệu,96,0.3580866358868409,0.15800166165974472,0.01272555,2.559715342,10900000000000.0,0.564353135,995.3196211,6416885738700.0
CCC,Xây dựng và Vật liệu,97,0.3572657878738459,0.15767734468383351,0.017570743,2.672665492,575000000000.0,0.794555057,921.8141257,456837500000.0
RYG,Xây dựng và Vật liệu,98,0.3557216503071855,0.1570672560704946,0.027327534,2.305004346,748000000000.0,0.610858505,1500.71387,456750000000.0
CVT,Xây dựng và Vật liệu,99,0.3550897092597145,0.15681757621962655,0.017938806,2.435863567,971000000000.0,1.039654859,1630.320352,1008999392500.0
PLE,Xây dựng và Vật liệu,100,0.3541315956117366,0.15643902560371206,0.012362289,4.310207678,20896679873.0,3.633950487,1129.045444,75937500000.0
CDC,Xây dựng và Vật liệu,101,0.35311677317849044,0.15603806935185205,0.011627679,3.394196413,457000000000.0,2.820592227,441.9997443,1287652928400.0
PC1,Xây dựng và Vật liệu,102,0.35309442316966216,0.15602923886537948,0.033828255,1.720009366,7720000000000.0,1.265941222,1726.235583,9911976766300.0
VCG,Xây dựng và Vật liệu,103,0.3528834420342453,0.15594588023780234,0.037648422,1.648465412,11100000000000.0,1.247445677,1714.5365,14545537560000.0
CTD,Xây dựng và Vật liệu,104,0.35061234261940133,0.15504856906380263,0.013716678,2.116305434,8690000000000.0,0.894544832,3583.835826,7772494575000.0
GH3,Xây dựng và Vật liệu,105,0.3502405430196927,0.15490167107548622,0.028445181,1.365155577,119000000000.0,0.346496617,698.9915342,41400000000.0
NED,Xây dựng và Vật liệu,106,0.3501995523267598,0.15488547565640498,0.038407578,0.495746589,486000000000.0,0.566152835,690.0017118,275400000000.0
VIT,Xây dựng và Vật liệu,107,0.35018205191602225,0.1548785612457007,0.024789127,2.354538073,631000000000.0,1.823768455,1048.701978,1100000000000.0
CTI,Xây dựng và Vật liệu,108,0.34877603689183,0.1543230448364352,0.025465888,1.993029471,1520000000000.0,0.930124056,1843.789995,1417499932500.0
VC2,Xây dựng và Vật liệu,109,0.3478666595022984,0.1539637499118379,0.020620215,1.996030738,931000000000.0,0.435748099,836.4807583,419493401000.0
VCX,Xây dựng và Vật liệu,110,0.34785198265590456,0.15395795109115124,0.037592538,1.475823542,239000000000.0,0.999372479,838.1783802,283871000000.0
HMS,Xây dựng và Vật liệu,111,0.3477894701192793,0.15393325239356792,0.019714928,2.020267751,553000000000.0,0.686786715,3017.157604,380010084000.0
BTD,Xây dựng và Vật liệu,112,0.3477699926788311,0.15392555685860324,0.0204509,1.978755626,252000000000.0,0.47326995,2394.149717,122509310000.0
DCF,Xây dựng và Vật liệu,113,0.34769315818209456,0.1538951995558715,0.03782803,1.14812553,485000000000.0,4.373997313,743.1129943,2119955640000.0
SIG,Xây dựng và Vật liệu,114,0.3475455419327141,0.15383687638905316,0.026647731,1.668922315,279000000000.0,0.182946548,1982.632072,46000000000.0
CH5,Xây dựng và Vật liệu,115,0.34718873774294073,0.1536959030858499,0.020819694,1.937855451,78457728400.0,0.561358465,1285.720261,44042910000.0
HAN,Xây dựng và Vật liệu,116,0.3459119995634736,0.15319146394627725,0.010337897,2.928523683,1640000000000.0,0.792757464,471.3126191,1297641600000.0
CDR,Xây dựng và Vật liệu,117,0.3451584524655087,0.15289373755582533,0.015001649,2.323941526,26304738034.0,0.486590134,614.8657911,12799626000.0
SD9,Xây dựng và Vật liệu,118,0.34139182898043724,0.15140554495654346,0.028076732,1.036009252,848000000000.0,0.460375347,1415.53005,386844200000.0
QNC,Xây dựng và Vật liệu,119,0.34128224831357346,0.15136224964494746,0.02486328,1.531310709,686000000000.0,0.498533302,719.5890773,348000000000.0
VW3,Xây dựng và Vật liệu,120,0.3392159821860779,0.1505458680843075,0.014767931,1.718748793,44773740739.0,0.47349182,898.8394375,21200000000.0
LCG,Xây dựng và Vật liệu,121,0.3381638142925667,0.15013015664446452,0.020009259,1.323275204,2590000000000.0,0.809094678,577.4287159,2179895780150.0
DNP,Xây dựng và Vật liệu,122,0.3378900569178728,0.1500219951304101,0.010851937,1.909077253,6080000000000.0,0.473375076,1360.464752,2833594404600.0
BCR,Xây dựng và Vật liệu,123,0.3372547679817919,0.14977099252905415,0.019435708,1.156355233,6180000000000.0,0.122731798,546.365869,758079860800.0
FIC,Xây dựng và Vật liệu,124,0.3372379047692101,0.14976432987528382,0.030215711,0.760859023,1550000000000.0,1.228296499,649.7487468,1841500000000.0
DC2,Xây dựng và Vật liệu,125,0.3370699422132202,0.14969796788455886,0.017289426,1.693873943,120000000000.0,0.614015791,493.0508009,73480543500.0
QTC,Xây dựng và Vật liệu,126,0.3368096167006581,0.14959511329802147,0.035316303,0.568602627,40596349849.0,2.095015939,832.9355452,78300000000.0
HC1,Xây dựng và Vật liệu,127,0.33674261128805416,0.1495686394655441,0.008760512,4.131636945,210000000000.0,0.495676958,1179.04407,104000000000.0
CT6,Xây dựng và Vật liệu,128,0.33672219282336946,0.1495605721319885,0.011957545,1.894514822,65994647433.0,0.758943968,373.957244,50697047400.0
S72,Xây dựng và Vật liệu,129,0.3366957717084524,0.14955013315186738,0.02697632,0.821208646,120000000000.0,0.701808011,490.0293881,84000000000.0
PNT,Xây dựng và Vật liệu,130,0.3366147296374261,0.1495181134369132,0.035877061,0.523060354,136000000000.0,0.587151788,800.3538496,79832097200.0
HDA,Xây dựng và Vật liệu,131,0.33584466159189097,0.14921385962156614,0.029793214,0.460148975,343000000000.0,0.490846309,540.628359,171119795400.0
L14,Xây dựng và Vật liệu,132,0.33584466159189097,0.14921385962156614,0.027554918,0.462716261,426000000000.0,1.912755353,556.2931494,836292856500.0
QCC,Xây dựng và Vật liệu,133,0.3355542279700802,0.14909910932377968,0.031567148,0.283396378,20915192209.0,1.92204784,564.8937313,38250000000.0
ICC,Xây dựng và Vật liệu,134,0.3354679331320488,0.14906501424105542,0.023781746,0.950876464,144000000000.0,1.719967282,1764.131993,248520000000.00003
GMH,Xây dựng và Vật liệu,135,0.33537153358162886,0.1490269267873777,0.032266542,0.038005494,178000000000.0,0.802639362,360.9505679,142725000000.0
TRT,Xây dựng và Vật liệu,136,0.33535075039697543,0.14901871535299535,0.009785528,2.687517857,130000000000.0,0.30454706,426.5465849,39600000000.0
C4G,Xây dựng và Vật liệu,137,0.3351893186695702,0.14895493369205526,0.018990541,1.400227146,3920000000000.0,0.74738896,500.1000015,3001326333600.0
CDG,Xây dựng và Vật liệu,138,0.3324488993266713,0.14787219425680384,0.024180897,0.182573928,44556097132.0,0.318844791,367.7098328,14206479500.0
NXT,Xây dựng và Vật liệu,139,0.3324488993266713,0.14787219425680384,0.024185973,0.153512024,87933678929.0,0.315237578,371.7037905,25740000000.0
